Price,Close,High,Low,Open,Volume
Ticker,AMD,AMD,AMD,AMD,AMD
Datetime,,,,,
2025-07-10 16:25:00+00:00,143.89999389648438,144.02000427246094,143.81019592285156,143.9600067138672,277098
2025-07-10 16:30:00+00:00,143.81500244140625,143.92999267578125,143.77000427246094,143.90040588378906,188369
2025-07-10 16:35:00+00:00,144.32000732421875,144.3350067138672,143.67999267578125,143.80999755859375,514675
2025-07-10 16:40:00+00:00,144.35000610351562,144.55039978027344,144.1999969482422,144.3350067138672,565094
2025-07-10 16:45:00+00:00,144.19000244140625,144.4199981689453,144.1699981689453,144.35000610351562,257101
2025-07-10 16:50:00+00:00,144.57000732421875,144.5800018310547,144.1300048828125,144.18519592285156,342484
2025-07-10 16:55:00+00:00,144.3701934814453,144.60499572753906,144.3466033935547,144.5500030517578,263087
2025-07-10 17:00:00+00:00,144.37069702148438,144.52999877929688,144.22999572753906,144.3699951171875,276171
2025-07-10 17:05:00+00:00,144.2899932861328,144.36500549316406,144.25,144.36000061035156,246332
2025-07-10 17:10:00+00:00,144.22999572753906,144.3000030517578,144.1300048828125,144.27999877929688,233378
2025-07-10 17:15:00+00:00,144.05999755859375,144.22999572753906,143.99000549316406,144.22999572753906,264328
2025-07-10 17:20:00+00:00,144.16000366210938,144.2299041748047,143.93479919433594,144.06820678710938,338031
2025-07-10 17:25:00+00:00,144.07000732421875,144.17999267578125,144.0500030517578,144.16000366210938,190693
2025-07-10 17:30:00+00:00,144.38999938964844,144.39999389648438,144.02000427246094,144.07989501953125,296202
2025-07-10 17:35:00+00:00,144.38999938964844,144.49000549316406,144.2801971435547,144.38999938964844,223717
2025-07-10 17:40:00+00:00,144.3699951171875,144.47999572753906,144.2899932861328,144.38999938964844,234249
2025-07-10 17:45:00+00:00,144.42999267578125,144.47999572753906,144.32000732421875,144.3699951171875,212704
2025-07-10 17:50:00+00:00,144.41000366210938,144.4949951171875,144.3300018310547,144.42999267578125,221019
2025-07-10 17:55:00+00:00,144.52999877929688,144.5803985595703,144.2899932861328,144.4149932861328,292891
2025-07-10 18:00:00+00:00,144.3800048828125,144.52999877929688,144.2899932861328,144.5102996826172,253339
2025-07-10 18:05:00+00:00,144.40499877929688,144.5500030517578,144.35000610351562,144.3800048828125,241955
2025-07-10 18:10:00+00:00,144.1199951171875,144.44000244140625,144.06500244140625,144.40499877929688,279207
2025-07-10 18:15:00+00:00,144.08889770507812,144.2899932861328,144.0500030517578,144.125,285739
2025-07-10 18:20:00+00:00,143.89529418945312,144.0800018310547,143.7899932861328,144.0800018310547,457036
2025-07-10 18:25:00+00:00,143.88999938964844,144.02999877929688,143.8300018310547,143.89500427246094,205497
2025-07-10 18:30:00+00:00,143.86959838867188,143.93910217285156,143.72000122070312,143.89999389648438,234938
2025-07-10 18:35:00+00:00,143.9199981689453,143.9600067138672,143.77999877929688,143.8699951171875,282796
2025-07-10 18:40:00+00:00,143.88999938964844,144.0749969482422,143.87010192871094,143.92999267578125,270087
2025-07-10 18:45:00+00:00,143.7198944091797,143.88999938964844,143.6699981689453,143.88999938964844,320694
2025-07-10 18:50:00+00:00,143.44500732421875,143.74989318847656,143.41000366210938,143.72000122070312,362219
2025-07-10 18:55:00+00:00,143.48989868164062,143.55039978027344,143.33999633789062,143.4499969482422,419178
2025-07-10 19:00:00+00:00,143.4217071533203,143.57000732421875,143.375,143.49000549316406,289185
2025-07-10 19:05:00+00:00,143.63999938964844,143.65499877929688,143.35000610351562,143.42999267578125,309106
2025-07-10 19:10:00+00:00,143.57000732421875,143.73500061035156,143.51499938964844,143.63499450683594,351731
2025-07-10 19:15:00+00:00,143.89999389648438,143.9499969482422,143.5009002685547,143.5749969482422,394514
2025-07-10 19:20:00+00:00,143.67999267578125,144.1300048828125,143.60499572753906,143.89100646972656,514086
2025-07-10 19:25:00+00:00,143.33999633789062,143.72500610351562,143.25999450683594,143.6699981689453,470440
2025-07-10 19:30:00+00:00,143.4499969482422,143.5800018310547,143.2100067138672,143.33999633789062,437986
2025-07-10 19:35:00+00:00,143.42019653320312,143.57000732421875,143.3699951171875,143.4499969482422,275421
2025-07-10 19:40:00+00:00,143.6300048828125,143.72000122070312,143.41000366210938,143.4385986328125,375942
2025-07-10 19:45:00+00:00,143.90060424804688,143.9600067138672,143.61000061035156,143.6300048828125,513710
2025-07-10 19:50:00+00:00,144.02999877929688,144.24000549316406,143.63999938964844,143.91000366210938,914911
2025-07-10 19:55:00+00:00,144.16000366210938,144.24000549316406,144.00999450683594,144.02999877929688,1708526
2025-07-11 13:30:00+00:00,142.16000366210938,143.13999938964844,141.64500427246094,142.60000610351562,3274056
2025-07-11 13:35:00+00:00,142.05999755859375,142.32000732421875,141.60000610351562,142.15589904785156,865892
2025-07-11 13:40:00+00:00,142.36239624023438,142.52679443359375,141.9199981689453,142.0500030517578,836241
2025-07-11 13:45:00+00:00,143.5,143.60000610351562,142.1999969482422,142.3699951171875,991922
2025-07-11 13:50:00+00:00,143.0749969482422,143.64990234375,142.96099853515625,143.5,813623
2025-07-11 13:55:00+00:00,143.33619689941406,143.52999877929688,143.02999877929688,143.0449981689453,618438
2025-07-11 14:00:00+00:00,143.16000366210938,143.4199981689453,142.931396484375,143.3350067138672,575214
2025-07-11 14:05:00+00:00,143.06500244140625,143.4199981689453,142.9199981689453,143.1300048828125,459773
2025-07-11 14:10:00+00:00,143.4250030517578,143.52999877929688,143.07000732421875,143.07000732421875,463570
2025-07-11 14:15:00+00:00,143.22000122070312,143.52960205078125,143.21499633789062,143.4199981689453,316545
2025-07-11 14:20:00+00:00,143.77000427246094,143.8000030517578,143.03700256347656,143.1999969482422,535157
2025-07-11 14:25:00+00:00,144.04730224609375,144.19000244140625,143.64999389648438,143.74000549316406,757418
2025-07-11 14:30:00+00:00,144.1199951171875,144.33999633789062,143.91000366210938,144.05999755859375,609362
2025-07-11 14:35:00+00:00,144.82000732421875,144.85000610351562,144.11419677734375,144.13999938964844,1016328
2025-07-11 14:40:00+00:00,144.61000061035156,144.8300018310547,144.17999267578125,144.8300018310547,765270
2025-07-11 14:45:00+00:00,145.16000366210938,145.16000366210938,144.44000244140625,144.60499572753906,886971
2025-07-11 14:50:00+00:00,144.17999267578125,145.16879272460938,144.07000732421875,145.16879272460938,831155
2025-07-11 14:55:00+00:00,144.0,144.47999572753906,143.91099548339844,144.17999267578125,639022
2025-07-11 15:00:00+00:00,144.14500427246094,144.35000610351562,143.91000366210938,144.00999450683594,524058
2025-07-11 15:05:00+00:00,144.41700744628906,144.5345001220703,144.08999633789062,144.1533966064453,451711
2025-07-11 15:10:00+00:00,144.1699981689453,144.70269775390625,144.1699981689453,144.41009521484375,619464
2025-07-11 15:15:00+00:00,144.2595977783203,144.5,144.05999755859375,144.16000366210938,447849
2025-07-11 15:20:00+00:00,144.77999877929688,144.97030639648438,144.27999877929688,144.27999877929688,857896
2025-07-11 15:25:00+00:00,145.18960571289062,145.27000427246094,144.51010131835938,144.76319885253906,755759
2025-07-11 15:30:00+00:00,145.0500030517578,145.19000244140625,144.8699951171875,145.19000244140625,486224
2025-07-11 15:35:00+00:00,145.58999633789062,145.77999877929688,145.02000427246094,145.0699005126953,1146322
2025-07-11 15:40:00+00:00,145.58999633789062,145.6875,145.38999938964844,145.60000610351562,507147
2025-07-11 15:45:00+00:00,145.58999633789062,145.7949981689453,145.4149932861328,145.58999633789062,516608
2025-07-11 15:50:00+00:00,145.12550354003906,145.56039428710938,144.97999572753906,145.55999755859375,705376
2025-07-11 15:55:00+00:00,145.27000427246094,145.3000030517578,145.00999450683594,145.14280700683594,465330
2025-07-11 16:00:00+00:00,145.49000549316406,145.67999267578125,145.25999450683594,145.27000427246094,1458820
2025-07-11 16:05:00+00:00,145.36000061035156,145.5500030517578,145.2949981689453,145.49000549316406,826221
2025-07-11 16:10:00+00:00,145.50999450683594,145.53990173339844,145.2552947998047,145.3699951171875,267871
2025-07-11 16:15:00+00:00,145.24960327148438,145.67979431152344,145.22000122070312,145.52499389648438,354443
2025-07-11 16:20:00+00:00,145.5399932861328,145.5800018310547,145.20350646972656,145.24009704589844,284656
2025-07-11 16:25:00+00:00,145.60000610351562,145.72999572753906,145.47999572753906,145.54629516601562,338911
2025-07-11 16:30:00+00:00,145.5500030517578,145.77999877929688,145.52999877929688,145.60000610351562,332695
2025-07-11 16:35:00+00:00,145.64999389648438,145.65499877929688,145.30999755859375,145.56959533691406,241140
2025-07-11 16:40:00+00:00,145.61940002441406,145.9499969482422,145.5500030517578,145.64999389648438,598295
2025-07-11 16:45:00+00:00,145.8426971435547,145.8699951171875,145.50999450683594,145.61000061035156,382456
2025-07-11 16:50:00+00:00,146.1999969482422,146.22500610351562,145.8300018310547,145.8437042236328,800773
2025-07-11 16:55:00+00:00,146.22999572753906,146.3000030517578,146.07000732421875,146.2050018310547,476389
2025-07-11 17:00:00+00:00,146.69000244140625,146.7097930908203,146.1300048828125,146.22479248046875,795326
2025-07-11 17:05:00+00:00,146.67739868164062,147.05999755859375,146.50999450683594,146.6804962158203,1167863
2025-07-11 17:10:00+00:00,146.89999389648438,147.1699981689453,146.6602020263672,146.67999267578125,729695
2025-07-11 17:15:00+00:00,147.00999450683594,147.14999389648438,146.82000732421875,146.91000366210938,479361
2025-07-11 17:20:00+00:00,147.05999755859375,147.30999755859375,146.92999267578125,146.9949951171875,707269
2025-07-11 17:25:00+00:00,147.13040161132812,147.39999389648438,147.02000427246094,147.07000732421875,758645
2025-07-11 17:30:00+00:00,146.84959411621094,147.19000244140625,146.72999572753906,147.13999938964844,642154
2025-07-11 17:35:00+00:00,146.77980041503906,147.08999633789062,146.55999755859375,146.8699951171875,607302
2025-07-11 17:40:00+00:00,146.69500732421875,146.86900329589844,146.52000427246094,146.77000427246094,467403
2025-07-11 17:45:00+00:00,146.63999938964844,146.70339965820312,146.5,146.70339965820312,367031
2025-07-11 17:50:00+00:00,146.8699951171875,147.02499389648438,146.44000244140625,146.648193359375,864318
2025-07-11 17:55:00+00:00,146.99740600585938,147.0,146.74899291992188,146.8748016357422,329433
2025-07-11 18:00:00+00:00,147.13999938964844,147.22999572753906,146.9199981689453,146.97999572753906,797731
2025-07-11 18:05:00+00:00,146.8300018310547,147.13999938964844,146.82000732421875,147.125,473467
2025-07-11 18:10:00+00:00,146.86990356445312,146.9665069580078,146.7100067138672,146.8300018310547,378586
2025-07-11 18:15:00+00:00,146.8300018310547,146.99000549316406,146.66000366210938,146.8800048828125,279395
2025-07-11 18:20:00+00:00,146.7700958251953,146.86000061035156,146.69500732421875,146.8249969482422,259514
2025-07-11 18:25:00+00:00,146.67999267578125,146.91000366210938,146.5,146.77999877929688,341931
2025-07-11 18:30:00+00:00,146.8699951171875,146.99000549316406,146.635498046875,146.6699981689453,344165
2025-07-11 18:35:00+00:00,146.8249969482422,146.97000122070312,146.67999267578125,146.8800048828125,268656
2025-07-11 18:40:00+00:00,146.92999267578125,147.0,146.8000030517578,146.82000732421875,262679
2025-07-11 18:45:00+00:00,146.82000732421875,147.07000732421875,146.7899932861328,146.9499969482422,318501
2025-07-11 18:50:00+00:00,146.77999877929688,146.8800048828125,146.77000427246094,146.82000732421875,248353
2025-07-11 18:55:00+00:00,146.72000122070312,146.9199981689453,146.65960693359375,146.7899932861328,253210
2025-07-11 19:00:00+00:00,146.25,146.72999572753906,146.125,146.72999572753906,498966
2025-07-11 19:05:00+00:00,146.4055938720703,146.47000122070312,145.91000366210938,146.25,626710
2025-07-11 19:10:00+00:00,146.40499877929688,146.47500610351562,146.27000427246094,146.4250030517578,335683
2025-07-11 19:15:00+00:00,146.5449981689453,146.67999267578125,146.41000366210938,146.41000366210938,385009
2025-07-11 19:20:00+00:00,146.42999267578125,146.69000244140625,146.41000366210938,146.55999755859375,303727
2025-07-11 19:25:00+00:00,146.3300018310547,146.49000549316406,146.25999450683594,146.42999267578125,258225
2025-07-11 19:30:00+00:00,146.65499877929688,146.7100067138672,146.27000427246094,146.32000732421875,375605
2025-07-11 19:35:00+00:00,146.42999267578125,146.68980407714844,146.33999633789062,146.6699981689453,335747
2025-07-11 19:40:00+00:00,146.5850067138672,146.6092987060547,146.40370178222656,146.42999267578125,352865
2025-07-11 19:45:00+00:00,146.9949951171875,147.0050048828125,146.55999755859375,146.5850067138672,694272
2025-07-11 19:50:00+00:00,146.71499633789062,147.00999450683594,146.6199951171875,147.00999450683594,776011
2025-07-11 19:55:00+00:00,146.4398956298828,146.8800048828125,146.35000610351562,146.7100067138672,1477270
2025-07-14 13:30:00+00:00,143.77999877929688,145.60000610351562,143.55999755859375,145.10000610351562,3264681
2025-07-14 13:35:00+00:00,143.5930938720703,144.5850067138672,143.52000427246094,143.80960083007812,1442618
2025-07-14 13:40:00+00:00,142.0800018310547,143.67999267578125,142.00999450683594,143.5950927734375,1614316
2025-07-14 13:45:00+00:00,142.9709930419922,143.17999267578125,141.91000366210938,142.0800018310547,1524748
2025-07-14 13:50:00+00:00,143.2404022216797,143.25,142.4199981689453,142.96499633789062,937559
2025-07-14 13:55:00+00:00,143.0500030517578,143.27749633789062,142.64999389648438,143.24000549316406,689895
2025-07-14 14:00:00+00:00,143.50999450683594,143.59500122070312,142.8300018310547,143.05999755859375,920824
2025-07-14 14:05:00+00:00,143.71499633789062,143.8498992919922,143.13999938964844,143.51620483398438,786533
2025-07-14 14:10:00+00:00,144.19500732421875,144.3000030517578,143.6199951171875,143.70159912109375,824501
2025-07-14 14:15:00+00:00,144.22000122070312,144.27000427246094,143.86000061035156,144.2100067138672,600857
2025-07-14 14:20:00+00:00,144.42999267578125,144.6490020751953,144.1699981689453,144.2449951171875,893676
2025-07-14 14:25:00+00:00,144.05999755859375,144.44949340820312,144.02000427246094,144.4340057373047,564068
2025-07-14 14:30:00+00:00,144.35000610351562,144.50999450683594,144.0,144.0500030517578,439315
2025-07-14 14:35:00+00:00,144.72000122070312,144.83999633789062,144.2100067138672,144.31700134277344,552240
2025-07-14 14:40:00+00:00,144.74000549316406,144.89999389648438,144.44000244140625,144.72000122070312,427140
2025-07-14 14:45:00+00:00,144.60000610351562,144.9499969482422,144.4499969482422,144.73939514160156,467853
2025-07-14 14:50:00+00:00,145.11000061035156,145.13690185546875,144.52479553222656,144.61000061035156,762830
2025-07-14 14:55:00+00:00,144.91000366210938,145.22999572753906,144.8300018310547,145.1199951171875,536927
2025-07-14 15:00:00+00:00,145.46389770507812,145.69000244140625,144.82000732421875,144.89999389648438,735071
2025-07-14 15:05:00+00:00,145.3800048828125,145.5399932861328,145.22999572753906,145.4427032470703,466314
2025-07-14 15:10:00+00:00,145.67120361328125,145.77999877929688,145.1699981689453,145.3800048828125,594240
2025-07-14 15:15:00+00:00,145.5800018310547,145.7100067138672,145.47360229492188,145.6699981689453,323933
2025-07-14 15:20:00+00:00,145.25999450683594,145.74000549316406,145.23500061035156,145.5800018310547,618472
2025-07-14 15:25:00+00:00,145.57470703125,145.58999633789062,145.2301025390625,145.25,263883
2025-07-14 15:30:00+00:00,145.47500610351562,145.5800018310547,145.35000610351562,145.57000732421875,209024
2025-07-14 15:35:00+00:00,145.6999969482422,145.9600067138672,145.4600067138672,145.47000122070312,540607
2025-07-14 15:40:00+00:00,145.94000244140625,146.02000427246094,145.69960021972656,145.7100067138672,421830
2025-07-14 15:45:00+00:00,146.02999877929688,146.3000030517578,145.9199981689453,145.94000244140625,493850
2025-07-14 15:50:00+00:00,146.08999633789062,146.38999938964844,146.0,146.01519775390625,428766
2025-07-14 15:55:00+00:00,146.27499389648438,146.30999755859375,145.88999938964844,146.0897979736328,331646
2025-07-14 16:00:00+00:00,146.07000732421875,146.3000030517578,146.02999877929688,146.25,318142
2025-07-14 16:05:00+00:00,146.51710510253906,146.53500366210938,145.97999572753906,146.05999755859375,379965
2025-07-14 16:10:00+00:00,146.66160583496094,146.77000427246094,146.50999450683594,146.50999450683594,530429
2025-07-14 16:15:00+00:00,146.4550018310547,146.8090057373047,146.3300018310547,146.65499877929688,597442
2025-07-14 16:20:00+00:00,146.5,146.80999755859375,146.43060302734375,146.43060302734375,446230
2025-07-14 16:25:00+00:00,146.57989501953125,146.77000427246094,146.50559997558594,146.5299072265625,348841
2025-07-14 16:30:00+00:00,146.39999389648438,146.77999877929688,146.32069396972656,146.5800018310547,403073
2025-07-14 16:35:00+00:00,146.3000030517578,146.4499969482422,146.17999267578125,146.375,328492
2025-07-14 16:40:00+00:00,146.4250030517578,146.57699584960938,146.25,146.3000030517578,332549
2025-07-14 16:45:00+00:00,146.44000244140625,146.5399932861328,146.30999755859375,146.39300537109375,216676
2025-07-14 16:50:00+00:00,146.27999877929688,146.4499969482422,146.07000732421875,146.44000244140625,281840
2025-07-14 16:55:00+00:00,146.77000427246094,146.943603515625,146.25999450683594,146.27999877929688,446647
2025-07-14 17:00:00+00:00,147.0,147.0258026123047,146.75999450683594,146.77999877929688,439011
2025-07-14 17:05:00+00:00,146.9600067138672,147.05999755859375,146.83999633789062,146.98500061035156,313285
2025-07-14 17:10:00+00:00,147.16000366210938,147.1999969482422,146.91000366210938,146.96470642089844,375709
2025-07-14 17:15:00+00:00,146.9949951171875,147.25999450683594,146.97999572753906,147.1699981689453,488194
2025-07-14 17:20:00+00:00,146.9149932861328,147.04200744628906,146.8699951171875,146.9947967529297,272986
2025-07-14 17:25:00+00:00,146.77000427246094,146.9499969482422,146.72999572753906,146.9250030517578,285105
2025-07-14 17:30:00+00:00,146.97999572753906,147.22999572753906,146.77000427246094,146.77000427246094,485839
2025-07-14 17:35:00+00:00,147.4550018310547,147.5,146.94960021972656,146.99000549316406,561090
2025-07-14 17:40:00+00:00,146.9698944091797,147.5800018310547,146.8800048828125,147.44000244140625,693503
2025-07-14 17:45:00+00:00,146.77499389648438,146.95199584960938,146.61000061035156,146.95199584960938,559960
2025-07-14 17:50:00+00:00,146.8000030517578,146.9600067138672,146.63999938964844,146.77499389648438,435418
2025-07-14 17:55:00+00:00,146.6199951171875,146.8800048828125,146.61000061035156,146.7899932861328,234410
2025-07-14 18:00:00+00:00,146.43020629882812,146.71929931640625,146.4008026123047,146.6295928955078,323551
2025-07-14 18:05:00+00:00,146.5500030517578,146.6199951171875,146.42999267578125,146.44639587402344,206028
2025-07-14 18:10:00+00:00,146.57000732421875,146.7550048828125,146.5048065185547,146.52999877929688,229315
2025-07-14 18:15:00+00:00,146.39999389648438,146.60000610351562,146.3699951171875,146.5800018310547,273611
2025-07-14 18:20:00+00:00,146.4700927734375,146.49920654296875,146.3300018310547,146.39999389648438,231349
2025-07-14 18:25:00+00:00,146.66000366210938,146.66000366210938,146.42999267578125,146.47000122070312,251204
2025-07-14 18:30:00+00:00,146.55999755859375,146.75,146.50999450683594,146.64999389648438,280382
2025-07-14 18:35:00+00:00,146.52000427246094,146.58999633789062,146.41000366210938,146.55999755859375,172943
2025-07-14 18:40:00+00:00,146.47999572753906,146.60000610351562,146.42999267578125,146.52000427246094,155047
2025-07-14 18:45:00+00:00,146.5399932861328,146.60000610351562,146.43960571289062,146.49000549316406,179573
2025-07-14 18:50:00+00:00,146.57000732421875,146.58990478515625,146.44000244140625,146.5399932861328,161676
2025-07-14 18:55:00+00:00,146.47999572753906,146.60000610351562,146.42999267578125,146.56500244140625,156712
2025-07-14 19:00:00+00:00,146.6085968017578,146.7299041748047,146.47000122070312,146.47999572753906,206984
2025-07-14 19:05:00+00:00,146.26710510253906,146.72000122070312,146.25,146.61500549316406,299229
2025-07-14 19:10:00+00:00,146.3300018310547,146.38499450683594,146.1699981689453,146.27000427246094,277852
2025-07-14 19:15:00+00:00,146.41000366210938,146.47999572753906,146.27999877929688,146.30999755859375,345588
2025-07-14 19:20:00+00:00,146.51499938964844,146.5800018310547,146.3300018310547,146.39999389648438,369979
2025-07-14 19:25:00+00:00,146.42999267578125,146.61000061035156,146.32000732421875,146.5113067626953,297579
2025-07-14 19:30:00+00:00,146.3347930908203,146.41000366210938,145.97000122070312,146.41000366210938,477019
2025-07-14 19:35:00+00:00,146.37289428710938,146.4600067138672,146.22999572753906,146.32000732421875,292971
2025-07-14 19:40:00+00:00,146.4550018310547,146.5449981689453,146.36000061035156,146.36000061035156,234465
2025-07-14 19:45:00+00:00,146.38999938964844,146.47000122070312,146.22999572753906,146.4499969482422,292368
2025-07-14 19:50:00+00:00,146.4199981689453,146.5,146.1999969482422,146.41000366210938,517574
2025-07-14 19:55:00+00:00,146.22999572753906,146.41000366210938,146.125,146.41000366210938,1034687
2025-07-15 13:30:00+00:00,156.6300048828125,157.0,153.55999755859375,153.80499267578125,14331835
2025-07-15 13:35:00+00:00,157.2353057861328,157.99000549316406,156.0500030517578,156.6699981689453,4935998
2025-07-15 13:40:00+00:00,157.31849670410156,157.71499633789062,156.4696044921875,157.24600219726562,3379285
2025-07-15 13:45:00+00:00,157.42999267578125,158.67999267578125,157.30999755859375,157.30999755859375,3942679
2025-07-15 13:50:00+00:00,156.8000030517578,158.25999450683594,156.75,157.44500732421875,2857077
2025-07-15 13:55:00+00:00,155.48500061035156,157.6300048828125,155.22999572753906,156.8000030517578,3056148
2025-07-15 14:00:00+00:00,154.6999969482422,156.06959533691406,154.52999877929688,155.47850036621094,2700844
2025-07-15 14:05:00+00:00,154.94000244140625,155.3800048828125,154.17999267578125,154.6999969482422,2732079
2025-07-15 14:10:00+00:00,156.27000427246094,156.5,154.83999633789062,154.92999267578125,2333385
2025-07-15 14:15:00+00:00,156.13999938964844,157.10000610351562,156.13999938964844,156.27000427246094,2182722
2025-07-15 14:20:00+00:00,156.02000427246094,156.61630249023438,155.6699981689453,156.13999938964844,1656169
2025-07-15 14:25:00+00:00,156.7100067138672,156.77969360351562,155.97999572753906,156.00999450683594,1117606
2025-07-15 14:30:00+00:00,156.4210968017578,157.02999877929688,156.4149932861328,156.67999267578125,1113989
2025-07-15 14:35:00+00:00,156.29080200195312,157.19000244140625,156.27000427246094,156.44000244140625,1217431
2025-07-15 14:40:00+00:00,156.40499877929688,156.66000366210938,155.87010192871094,156.2899932861328,1428428
2025-07-15 14:45:00+00:00,156.8800048828125,157.3249969482422,156.3863983154297,156.39849853515625,1084372
2025-07-15 14:50:00+00:00,156.0500030517578,156.97999572753906,155.8000030517578,156.8800048828125,1050757
2025-07-15 14:55:00+00:00,155.5800018310547,156.27000427246094,155.52999877929688,156.06919860839844,1196219
2025-07-15 15:00:00+00:00,155.50999450683594,155.97000122070312,155.3354949951172,155.5800018310547,972702
2025-07-15 15:05:00+00:00,155.4600067138672,155.9499969482422,155.44659423828125,155.51040649414062,721925
2025-07-15 15:10:00+00:00,155.0500030517578,155.72500610351562,155.0,155.4550018310547,831449
2025-07-15 15:15:00+00:00,155.1676025390625,155.36000061035156,154.9149932861328,155.0312042236328,628170
2025-07-15 15:20:00+00:00,154.82000732421875,155.22000122070312,154.8137969970703,155.16000366210938,774051
2025-07-15 15:25:00+00:00,155.52630615234375,155.6300048828125,154.76499938964844,154.83470153808594,793852
2025-07-15 15:30:00+00:00,155.3354034423828,155.82000732421875,155.25999450683594,155.52499389648438,699356
2025-07-15 15:35:00+00:00,155.3699951171875,155.57000732421875,155.1699981689453,155.3000030517578,467038
2025-07-15 15:40:00+00:00,155.91000366210938,156.0500030517578,155.36000061035156,155.38999938964844,650253
2025-07-15 15:45:00+00:00,155.72999572753906,156.11000061035156,155.39999389648438,155.89999389648438,799736
2025-07-15 15:50:00+00:00,155.60000610351562,155.8699951171875,155.44000244140625,155.72999572753906,486683
2025-07-15 15:55:00+00:00,155.92010498046875,156.3699951171875,155.5186004638672,155.6199951171875,725402
2025-07-15 16:00:00+00:00,155.7949981689453,155.94000244140625,155.66000366210938,155.94000244140625,520345
2025-07-15 16:05:00+00:00,156.24000549316406,156.42999267578125,155.75,155.7949981689453,616878
2025-07-15 16:10:00+00:00,156.69000244140625,156.76739501953125,156.07000732421875,156.26800537109375,769210
2025-07-15 16:15:00+00:00,156.1999969482422,156.8300018310547,156.12730407714844,156.6800994873047,559228
2025-07-15 16:20:00+00:00,156.20069885253906,156.3699951171875,155.97000122070312,156.1923065185547,522753
